name,address,address_2,address_3,city,postal_code,province,country,contact,telephone,telephone_extension,fax,toll_free,contact_email,appointments,notes,internal_notes,major_intersection,hours
"NESTLE BLOOMFIELD, MO",,,,Bloomfield,63825,MO,USA,,,,,,,0,,,,
"NESTLE CARLISLE, OH",,,,Carlisle,45005,OH,USA,,,,,,,0,,,,
"NESTLE CHILLED BEVERAGE, IN",,,,Anderson,46011,IN,USA,,,,,,,0,,,,
"NESTLE DC",,,,Dekalb,60115,IL,USA,,,,,,,0,,,,
"NESTLE DC ALLENTOWN",,,,Breinigsville,,PA,USA,,,,,,,0,,,,
"NESTLE FOOD COMPANY",,,,"Eau Claire",,WI,USA,,,,,,,0,,,,
"NESTLE PIZZA MEDFORD, WI",,,,Medford,54451,WI,USA,,,,,,,0,,,,
"NESTLE PLT GAFFNEY, SC",,,,Gaffney,29340,SC,USA,,,,,,,0,,,,
"NESTLE USA (MCDONOUGH)",,,,Mcdonough,30253,GA,USA,,,,,,,0,,,,
"NESTLE WI",,,,Jefferson,,WI,USA,,,,,,,0,,,,
"NET HEALTH SHOPS LLC, WI",,,,"Eau Claire",54703,WI,USA,,,,,,,0,,,,
"NETTIE D LLC, MD",,,,Frederick,21704,MD,USA,,,,,,,0,,,,
"NEW ALBERTSONS L.P LANCASTER",,,,Denver,17517,PA,USA,,,,,,,0,,,,
"NEW ENGLAN APP AND ELEC GRP",,,,Franklin,02038,MA,USA,,,,,,,0,,,,
"NEW ENGLAND WAREHOUSE",,,,Brockton,02302,MA,USA,,,,,,,0,,,,
"NEW ENGLAND WAREHOUSE CT",,,,"West Haven",,CT,USA,,,,,,,0,,,,
"NEW HAMPSHORE DISTRIBUTORS LLC",,,,Concord,03301,NH,USA,,,,,,,0,,,,
"NEW JERSEY BUS FORMS  MFG CORP",,,,Englewood,07631,NJ,USA,,,,,,,0,,,,
"NEW JERSEY STC",,,,"Jersey City",07097,NJ,USA,,,,,,,0,,,,
"NEW LAVEL MOROT SPORTS",,,,Poway,90264,CA,USA,,,,,,,0,,,,
"New Orleans Sewage & Wtr",,,,"New Orleans",70165,LA,USA,,,,,,,0,,,,
"NEW RIVER PLANT, VA",,,,Wytheville,24382,VA,USA,,,,,,,0,,,,
"NEW RIVER POLYMERS",,,,Hillsville,24343,VA,USA,,,,,,,0,,,,
"NEW WORLD IMPORTS",,,,Nashville,37228,TN,USA,,,,,,,0,,,,
"NEW YORK PACKAGING -DC",,,,Hubbard,44425,OH,USA,,,,,,,0,,,,
"NEW YUNG WAH, VA",,,,Sandston,23150,VA,USA,,,,,,,0,,,,
NEWBURGH,,,,Montgomery,12549,NY,USA,,,,,,,0,,,,
"NEWBURGH (MCC)",,,,"New Windsor",12553,NY,USA,,,,,,,0,,,,
"NEWELL RUBBERMAID - NO REEFER",,,,Akron,44305,OH,USA,,,,,,,0,,,,
NEWGISTICS,,,,Grapevine,76051,TX,USA,,,,,,,0,,,,
"NEWGISTICS - IND3",,,,Greenwood,,IN,USA,,,,,,,0,,,,
"NEWGISTICS KY",,,,Hebron,41048,KY,USA,,,,,,,0,,,,
"NEWLY WED FOODS, AR",,,,Springfield,72764,AR,USA,,,,,,,0,,,,
"NEWLY WEDS FOODS - Erlanger",,,,Erlanger,41018,KY,USA,,,,,,,0,,,,
"NEWNAN DC",,,,Newnan,30265,GA,USA,,,,,,,0,,,,
"NEWPORT ASSEMBLY",,,,Newport,17074,PA,USA,,,,,,,0,,,,
"NEWPORT COLD STORAGE",,,,Newport,55055,MN,USA,,,,,,,0,,,,
"NEWS - HERALD",,,,Willoughby,44094,OH,USA,,,,,,,0,,,,
"NEWSOUTH WINDOW SOLUTIONS",,,,Tampa,33610,FL,USA,,,,,,,0,,,,
"NEXCO SOLUTIONS",,,,Twinsburg,44087,OH,USA,,,,,,,0,,,,
"NEXT GENERATION FILMS",,,,Lexington,44904,OH,USA,,,,,,,0,,,,
"NFI (EDISON)",,,,Edison,08817,NJ,USA,,,,,,,0,,,,
"NFI - DOLE PACKAGED FOODS (Port Reading, NJ)",,,,"Port Reading",07064,NJ,USA,,,,,,,0,,,,
"NFI DISTRIBUTION - NEW CONCORD, OH",,,,"New Concord",43762,OH,USA,,,,,,,0,,,,
"NFI INDUSTRIES- KUTZTOWN",,,,Kutztown,19530,PA,USA,,,,,,,0,,,,
"NFI TARGET CHICAGO",,,,Elwood,60421,IL,USA,,,,,,,0,,,,
"NFI WAREHOUSING",,,,Adairsville,30103,GA,USA,,,,,,,0,,,,
"NFI, NJ",,,,Florence,08518,NJ,USA,,,,,,,0,,,,
"NHKELMAN - SIERRA PROCESSING",,,,Schenectady,,NY,USA,,,,,,,0,,,,
"NIAGARA 3HA, PA",,,,Shoemakersville,19555,PA,USA,,,,,,,0,,,,
"NIAGARA BOTTLING (PLEASANT PRAIRIE, WI)",,,,"Pleasant Prairie",53158,WI,USA,,,,,,,0,,,,
"NIAGARA BOTTLING, GA",,,,Newnan,30263,GA,USA,,,,,,,0,,,,
"NIAGARA KEN",,,,"Pleasant Prairie",,WI,USA,,,,,,,0,,,,
"NIAGARA LOU, IN",,,,Jeffersonville,47130,IN,USA,,,,,,,0,,,,
"NIAGARA, NC",,,,Mooresville,28115,NC,USA,,,,,,,0,,,,
"NIAGARA, PA",,,,Allentown,18106,PA,USA,,,,,,,0,,,,
NIAGRA,,,,Plainfield,46168,IN,USA,,,,,,,0,,,,
"NIAGRA - CHARLESTOWN, IN",,,,Charlestown,47111,IN,USA,,,,,,,0,,,,
"NIAGRA - SHOEMAKERSVILLE, PA",,,,Shoemakersville,19555,PA,USA,,,,,,,0,,,,
"NIAGRA BOTTLING COL",,,,Gahanna,43230,OH,USA,,,,,,,0,,,,
"NIAGRA FALLS , JEFFERSONVILLE, IN",,,,Jeffersonville,47130,IN,USA,,,,,,,0,,,,
"NICE PAK","1 NICE PAK RD",,,Jonesboro,72404,AR,USA,,,,,,,0,,,,
"NIELSEN & BAINBRIDGE",,,,Bridgeview,60455,IL,USA,,,,,,,0,,,,
"NILES RPC",,,,Niles,60714,IL,USA,,,,,,,0,,,,
"NISSIN FOODS, PA",,,,Lancaster,17601,PA,USA,,,,,,,0,,,,
"NITTA CASING INC, NJ",,,,Bridgewater,08807,NJ,USA,,,,,,,0,,,,
"NITTANY PAPER MILL",,,,Lewistown,17044,PA,USA,,,,,,,0,,,,
"NITTE D LLC, MD",,,,Frederick,21704,MD,USA,,,,,,,0,,,,
"NLSA LAKEHURST NAS, NJ",,,,Lakehurst,08733,NJ,USA,,,,,,,0,,,,
"NO REEFER NEWELL RUBBERMAID,OH",,,,Kent,44240,OH,USA,,,,,,,0,,,,
"NO REEFER UNIQUE IND",,,,Blairs,,VA,USA,,,,,,,0,,,,
NOCS,,,,"North Charleston",29406,SC,USA,,,,,,,0,,,,
"NOCSN CHARLESTON",,,,"North Charleston",29406,SC,USA,,,,,,,0,,,,
"NOR CAL BEVERAGE Co, CA",,,,"West Sacramento",95691,CA,USA,,,,,,,0,,,,
"NOR-AM COLD STORAGE",,,,"Le Mars",51031,IA,USA,,,,,,,0,,,,
"NORDAM INTERIORS & STRUCTURES DIVISION",,,,Tulsa,74117,OK,USA,,,,,,,0,,,,
NORDIC,"918 ARCTIC DR",,,Lebanon,37090,TN,USA,,,,,,,0,,,,
"NORDIC COLD (ROCKMART)",,,,Rockmart,30153,GA,USA,,,,,,,0,,,,
"NORFOLK P&DC",,,,Norfolk,23501,VA,USA,,,,,,,0,,,,
"NORTH BAY, IL",,,,Mascoutah,62258,IL,USA,,,,,,,0,,,,
"NORTH COAST SEAFOODS",,,,Boston,02210,MA,USA,,,,,,,0,,,,
"NORTH COUNTY DAIRY",,,,"North Lawrence",12967,NY,USA,,,,,,,0,,,,
"NORTH SMITHFIELD RI DU",,,,Slatersville,02876,RI,USA,,,,,,,0,,,,
"NORTH STAR CHURCH (PANAMA CITY, FL )",,,,"Panama City",32405,FL,USA,,,,,,,0,,,,
"NORTHDOWN INDUSTRIES",,,,Dyersburg,38024,TN,USA,,,,,,,0,,,,
"NORTHERN , VA",,,,Merrifield,22081,VA,USA,,,,,,,0,,,,
"NORTHERN METAL RECYCLING, MN",,,,"St Paul",55107,MN,USA,,,,,,,0,,,,
"NORTHERN STAR, MN",,,,Gaylord,55334,MN,USA,,,,,,,0,,,,
"NOTS LOGISTICS, GA",,,,Calhoun,30701,GA,USA,,,,,,,0,,,,
"NOTT COMPANY",,,,"Brooklyn Park",55445,MN,USA,,,,,,,0,,,,
"NOVOLEX C/O M&M WHSE-ADCOM, IN",,,,Madison,47250,IN,USA,,,,,,,0,,,,
"Nox US llc",,,,Fostoria,44830,OH,USA,,,,,,,0,,,,
"NPL (BALTINORE)",,,,Jessup,20794,MD,USA,,,,,,,0,,,,
"NPL ATLANTA",,,,Atlanta,30349,GA,USA,,,,,,,0,,,,
"NSD - DC - JACKSON, TN",,,,Jackson,38301,TN,USA,,,,,,,0,,,,
"NSE 2/4",,,,Lincoln,35096,AL,USA,,,,,,,0,,,,
"NTH WORKS PLANT 4-LOUISVILLE, KY",,,,Louisville,40209,KY,USA,,,,,,,0,,,,
NU-WAY,,,,Bloomington,61705,IL,USA,,,,,,,0,,,,
"Nueces County Sheriff",,,,"Corpus Christi",78401,TX,USA,,,,,,,0,,,,
"Nuketown Fireworks",,,,"Le Center",,MN,USA,,,,,,,0,,,,
"NUM PCA, CT",,,,Dayville,06241,CT,USA,,,,,,,0,,,,
"NURSERY SUPPLIES INC",,,,Chambersburg,17201,PA,USA,,,,,,,0,,,,
"NURTURE INC. dba HAPPY FAMILY BRANDS C/O MAIERS TRANSPORT AND WAREHOUSING",,,,"Saint Cloud",56303,MN,USA,,,,,,,0,,,,
"NUTRACAP LABS",,,,Norcross,30093,GA,USA,,,,,,,0,,,,
"NUTRIEN AG, MN",,,,"Sauk Centre",56378,MN,USA,,,,,,,0,,,,
"NVE PHARMACUEUTICALS, INC",,,,"Green Village",07821,NJ,USA,,,,,,,0,,,,
"NVR BUILDING PRODUCTS/210",,,,Thurmont,21788,MD,USA,,,,,,,0,,,,
"NYCDOE COMMUNITY SCHOOL DISTRICT 18",,,,"Long Island City",,NY,USA,,,,,,,0,,,,
"O AT KA MILK PRODUCTS-BATAVIA",,,,Batavia,14020,NY,USA,,,,,,,0,,,,
O-AT-KA-MILK,,,,Batavia,14020,NY,USA,,,,,,,0,,,,
"O-I WACO",,,,Waco,76711,TX,USA,,,,,,,0,,,,
"OCEAN SPRAY - Sulphur Springs, TX",,,,"Sulphur Springs",75482,TX,USA,,,,,,,0,,,,
"OCEAN SPRAY/NFI",,,,Kutztown,19530,PA,USA,,,,,,,0,,,,
"OCEAN STATE JOB LOT",,,,"North Kingstown",02852,RI,USA,,,,,,,0,,,,
"ODFL - CARLISLE",,,,Carlisle,,PA,USA,,,,,,,0,,,,
"OFALLON DC",,,,"O Fallon",63366,MO,USA,,,,,,,0,,,,
"OFF-ROAD EXPRESS(ERIE,PA)",,,,Erie,16509,PA,USA,,,,,,,0,,,,
"OFFICE DEPOT #3074",,,,Newville,41240,PA,USA,,,,,,,0,,,,
"OFFICE DEPOT #5910",,,,Newville,17241,PA,USA,,,,,,,0,,,,
"OFFICE DEPOT (BLASDELL)",,,,Blasdell,14219,NY,USA,,,,,,,0,,,,
"OFFICE DEPOT (BUFFALO)",,,,Buffalo,14201,NY,USA,,,,,,,0,,,,
"OFFICE DEPOT (WEST SENECA)",,,,"West Seneca",14224,NY,USA,,,,,,,0,,,,
"OFFICE INSTALLATION, IA",,,,Johnston,50131,IA,USA,,,,,,,0,,,,
"OFFICE SOLUTION GROUP",,,,Passaic,07055,NJ,USA,,,,,,,0,,,,
"OHIO LOGISTICS (FLEETMASTER), OH",,,,Findlay,45840,OH,USA,,,,,,,0,,,,
"OHIO STONE WAREHOUSE",,,,Zanesville,43701,OH,USA,,,,,,,0,,,,
"OHIO VALLEY",,,,Shelbyville,40065,KY,USA,,,,,,,0,,,,
"OHL CONTRACT LOGISTICS",,,,"Kansas City",64120,MO,USA,,,,,,,0,,,,
"OHL DALLAS",,,,"Fort Worth",76137,TX,USA,,,,,,,0,,,,
OHL/STARBUCKS,,,,Lebanon,37090,TN,USA,,,,,,,0,,,,
"OIL DRI",,,,"Blue Mountain",38610,MS,USA,,,,,,,0,,,,
"OJ WATSON","5335 FRANKLIN STREET",,,Denver,80216,CO,USA,,,,,,,0,,,,
"OK FOODS MULDROW",,,,Muldrow,,OK,USA,,,,,,,0,,,,
"OK M/S",,,,Norfolk,23501,VA,USA,,,,,,,0,,,,
"OKLAHOMA CITY",,,,"Oklahoma City",73149,OK,USA,,,,,,,0,,,,
"OKLAHOMA CITY P&DC US POSTAL SERVICE",,,,"Oklahoma City",73125,OK,USA,,,,,,,0,,,,
"OLAM EDIBLE NUTS",,,,Edenton,,NC,USA,,,,,,,0,,,,
"OLAN PLASTICS",,,,"Canal Winchester",43110,OH,USA,,,,,,,0,,,,
"Old castle Lawn & Garden","3414 Hog Haven Rd",,,Sauget,62206,IL,USA,,,,,,,0,,,,
"Old Dominion",,,,Glenville,123202,NY,USA,,,,,,,0,,,,
"OLD DOMINION FARMS, AR",,,,Manila,72442,AR,USA,,,,,,,0,,,,
"OLD ORCHARD BRANDS LLC",,,,Sparta,49345,MI,USA,,,,,,,0,,,,
"OLD WORLD IND.(MR. CLEAN) PA",,,,Butler,16002,PA,USA,,,,,,,0,,,,
"OLDS PRODUCTS COMPANY",,,,"Pleasant Prairie",,WI,USA,,,,,,,0,,,,
"OLE MEXICAN FOODS DC",,,,Norcross,30071,GA,USA,,,,,,,0,,,,
"OLER'S FENCING AND CONTRUCTION",,,,Centerville,47330,IN,USA,,,,,,,0,,,,
OLLIES,,,,Commerce,,GA,USA,,,,,,,0,,,,
"OLSON COMMERCIAL COLD",,,,Defiance,43512,OH,USA,,,,,,,0,,,,
"OM PRODUCE",,,,Irving,75063,TX,USA,,,,,,,0,,,,
OMAHA,,,,Omaha,,NE,USA,,,,,,,0,,,,
"OMEGA - BELLEVILL, IL",,,,Belleville,62220,IL,USA,,,,,,,0,,,,
"OMNI BAKING CO",,,,Vineland,08360,NJ,USA,,,,,,,0,,,,
"OMNI SOURCE",,,,"New Haven",,IN,USA,,,,,,,0,,,,
"OMNI SYSTEM",,,,"Mayfield Village",44143,OH,USA,,,,,,,0,,,,
"OMNOVA SOLUTIONS",,,,Fitchburg,01420,MA,USA,,,,,,,0,,,,
OMYA,,,,Florence,,VT,USA,,,,,,,0,,,,
"OMYA INC, VT",,,,Pittsford,05763,VT,USA,,,,,,,0,,,,
"ONE SOLUTION LOGISTICS",,,,Greensburg,47240,IN,USA,,,,,,,0,,,,
"ONETIME BUTTERBALL AR",,,,Jonesboro,72401,AR,USA,,,,,,,0,,,,
"OPEN ROAD BRANDS",,,,Wichita,67209,KS,USA,,,,,,,0,,,,
"ORBIS , URBANA, OH",,,,Urbana,43078,OH,USA,,,,,,,0,,,,
"ORBIS CORP",,,,Georgetown,40324,KY,USA,,,,,,,0,,,,
"ORGILL BROTHERS CO. (INWOOD, WV)",,,,Inwood,25428,WV,USA,,,,,,,0,,,,
"ORGILL BROTHERS, GA",,,,Tifton,31794,GA,USA,,,,,,,0,,,,
"ORGILL INC. (Sikeston, MO)",,,,Sikeston,63801,MO,USA,,,,,,,0,,,,
"ORRELLS FOOD SERVICE",,,,Churchland,27299,NC,USA,,,,,,,0,,,,
"ORRELLS FOOD SERVICE",,,,Churchland,27299,NC,USA,,,,,,,0,,,,
"ORVIS OSAGE",,,,"Osage City",66523,KS,USA,,,,,,,0,,,,
"OSCO IND",,,,"New Boston",45662,OH,USA,,,,,,,0,,,,
"OSI INDUSTRIES",,,,Chicago,60185,IL,USA,,,,,,,0,,,,
"OSM , GLENDALE HEIGHTS, IL",,,,"Glendale Heights",60139,IL,USA,,,,,,,0,,,,
"OSM , YORK, PA",,,,York,,PA,USA,,,,,,,0,,,,
"OSO FARMS",,,,Reidsville,,GA,USA,,,,,,,0,,,,
"OSO INC, NY",,,,Rochester,14621,NY,USA,,,,,,,0,,,,
"OSRAM SYLVANIA, INC",,,,Hillsboro,03244,NH,USA,,,,,,,0,,,,
OSTE9,,,,Neosho,64850,MO,USA,,,,,,,0,,,,
"OTIS SPUNKMEYER",,,,Cayce,29172,SC,USA,,,,,,,0,,,,
OTSCON,,,,Columbia,65201,MO,USA,,,,,,,0,,,,
"OVERFLO WAREHOUSE LLC",,,,Baltimore,21230,MD,USA,,,,,,,0,,,,
"OWATONNA DRY",,,,Owatonna,55060,MN,USA,,,,,,,0,,,,
"OWATONNA, MN",,,,Owatonna,,MN,USA,,,,,,,0,,,,
"OWENS & MINOR",,,,Franklin,,MA,USA,,,,,,,0,,,,
"OWENS - LLLINOIS",,,,Windsor,80550,CO,USA,,,,,,,0,,,,
"OWENS AUBURN",,,,Auburn,13021,NY,USA,,,,,,,0,,,,
"OWENS CORNING",,,,Newark,43055,OH,USA,,,,,,,0,,,,
"OWENS CORNING - FEURA BUSH",,,,"Feura Bush",12067,NY,USA,,,,,,,0,,,,
"OWENS CORNING MINNEAPOLIS",,,,Minneapolis,55430,MN,USA,,,,,,,0,,,,
"OWL'S HEAD ALLOYS",,,,"Bowling Green",42101,KY,USA,,,,,,,0,,,,
"OX LOWVILLE WAREHOUSE",,,,Lowville,13367,NY,USA,,,,,,,0,,,,
"OXBOW ENTERPRISE",,,,Omaha,,NE,USA,,,,,,,0,,,,
"P & G  , MEHOOPANY, PA",,,,Mehoopany,18629,PA,USA,,,,,,,0,,,,
"P & G , LIMA, OH",,,,Lima,45801,OH,USA,,,,,,,0,,,,
"P & G , SHIPPENSBURG, PA",,,,Shippensburg,17257,PA,USA,,,,,,,0,,,,
"P & R FASTENERS INC",,,,Somerset,08873,NJ,USA,,,,,,,0,,,,
"P & R FASTENERS INC , NASHVILLE, TN",,,,Nashville,37210,TN,USA,,,,,,,0,,,,
"P AND G",,,,"Green Bay",,WI,USA,,,,,,,0,,,,
"P&G TABLER STATION PLANT",,,,Inwood,25428,WV,USA,,,,,,,0,,,,
"P. JUDGE & SONS, INC",,,,Kearny,07032,NJ,USA,,,,,,,0,,,,
"PACE INC",,,,Plymouth,48170,MI,USA,,,,,,,0,,,,
"PACIFIC CYCLE",,,,Olney,62450,IL,USA,,,,,,,0,,,,
"PACIFIC TRADE INT'L",,,,Deerfield,01373,MA,USA,,,,,,,0,,,,
"PACKAGING CORP OF AMERICA - COUNCE TN",,,,Counce,,TN,USA,,,,,,,0,,,,
"PACKAGING CORPORATION OF AMERICA - TAMPA",,,,Tampa,33619,FL,USA,,,,,,,0,,,,
"PACKAGING SPECIALTIES INC, AR",,,,Fayetteville,72701,AR,USA,,,,,,,0,,,,
"PACKSIZE HQ",,,,Louisville,40299,KY,USA,,,,,,,0,,,,
"PACTIV / GROTTOES",,,,Grottoes,24441,VA,USA,,,,,,,0,,,,
"PACTIVE DAVISVILLE",,,,Davisville,26142,WV,USA,,,,,,,0,,,,
"PAK SOLUTIONS",,,,Lancaster,03584,NH,USA,,,,,,,0,,,,
"PALMER-DONAVIN MFG -CINCINNATI",,,,"West Chester",45069,OH,USA,,,,,,,0,,,,
"PALMETTO TOWERS",,,,Sumter,29150,SC,USA,,,,,,,0,,,,
"PANALPINA INC",,,,"Elk Grove Village",60007,IL,USA,,,,,,,0,,,,
"PAPER SYSTEM INCORPORATED",,,,Springboro,45066,OH,USA,,,,,,,0,,,,
"PARADISE TOMATO KITCHENS INC",,,,Louisville,40216,KY,USA,,,,,,,0,,,,
"PARAGON PACKAGING, INC.",,,,Carteret,07008,NJ,USA,,,,,,,0,,,,
"PARAMOUNT MFG LLC","18259 WESTINGHOUSE",,,Abingdon,24210,VA,USA,,,,,,,0,,,,
"PARICON, INC",,,,"South Paris",,ME,USA,,,,,,,0,,,,
"Paris Foods",,,,Houston,19954,DE,USA,,,,,,,0,,,,
"PARKDALE-PLANT,TN",,,,"Mountain City",37683,TN,USA,,,,,,,0,,,,
"PARKE WAREHOUSE",,,,Decatur,62525,IL,USA,,,,,,,0,,,,
"PARKER HANIFIN CORP",,,,"Mc Cook",69001,NE,USA,,,,,,,0,,,,
"PARKER HANIFIN CORP - ALLIANCE, NE",,,,Alliance,69301,NE,USA,,,,,,,0,,,,
"PARKER HVAC",,,,Jeffersonville,47130,IN,USA,,,,,,,0,,,,
"PARSIPPANY, NJ",,,,Parsippany,07054,NJ,USA,,,,,,,0,,,,
"PARTS CENTRAL",,,,"Fort Payne",35967,AL,USA,,,,,,,0,,,,
"PARTY CITY",,,,Brentwood,37027,TN,USA,,,,,,,0,,,,
"PASCO UPW { XPO PASCO, WA )",,"2121 GARLAND ST",,Pasco,99301,WA,USA,,,,,,,0,,,,
PASTA-CO,,,,Columbia,29209,SC,USA,,,,,,,0,,,,
"PATRICK FAMILY FARMS",,,,Omega,,GA,USA,,,,,,,0,,,,
"PATRICK INDUSTRIES (3rd Location)",,,,Elkhart,46517,IN,USA,,,,,,,0,,,,
"PATTERSON WAREHOUSE, NY",,,,Fulton,13069,NY,USA,,,,,,,0,,,,
"PATTON WAREHOUSING",,,,Vineland,08360,NJ,USA,,,,,,,0,,,,
PBC,,,,Cincinnati,45237,OH,USA,,,,,,,0,,,,
"PBC Wichita",,,,Wichita,67217,KS,USA,,,,,,,0,,,,
"PBC, IN",,,,Munster,46321,IN,USA,,,,,,,0,,,,
"PBC, TN",,,,Nashville,37204,TN,USA,,,,,,,0,,,,
PBC/BURNSVILLE,,,,Burnsville,55337,MN,USA,,,,,,,0,,,,
"PBV GARNER, NC",,,,Garner,27529,NC,USA,,,,,,,0,,,,
"PC CONNECTION",,,,Wilmington,45177,OH,USA,,,,,,,0,,,,
"PCA COUNCE",,,,Counce,38326,TN,USA,,,,,,,0,,,,
"PCA DENVER EAST",,,,Denver,80239,CO,USA,,,,,,,0,,,,
"PCA DERIDDER",,,,Deridder,70634,LA,USA,,,,,,,0,,,,
"PCA GRANDVILLE, MI",,,,Grandville,,MI,USA,,,,,,,0,,,,
"PCA Harrisonburg",,,,Harrisonburg,22801,VA,USA,,,,,,,0,,,,
"PCA PACKAGING",,,,"New Oxford",17350,PA,USA,,,,,,,0,,,,
"PCA TOMAHAWK",,,,Tomahawk,54487,WI,USA,,,,,,,0,,,,
"PCC AIRFOILS LLC",,,,Douglas,31533,GA,USA,,,,,,,0,,,,
"PCI PHARMA SERVICES",,,,Rockford,61109,IL,USA,,,,,,,0,,,,
"PCNA-CARLISLE SERVICE, PA",,,,Carlisle,17013,PA,USA,,,,,,,0,,,,
"PDC PENNSYLVANIA DISTRIBUTION CENTER",,,,Shippensburg,17257,PA,USA,,,,,,,0,,,,
"PEAK LIVING",,,,Sherman,38869,MS,USA,,,,,,,0,,,,
PECO,,,,Canton,39046,MS,USA,,,,,,,0,,,,
"PECO FOODS",,,,"West Point",,MS,USA,,,,,,,0,,,,
"PECO FOODS AR",,,,Pocahontas,,AR,USA,,,,,,,0,,,,
"PEGASUS, TX",,,,Coppell,75019,TX,USA,,,,,,,0,,,,
"PEKIN MILL",,,,Pekin,,IL,USA,,,,,,,0,,,,
"PELLA CORPORATION",,,,Pella,50219,IA,USA,,,,,,,0,,,,
"PELLA WINDOWS & DOORS OF KNOXVILLE",,,,Knoxville,37932,TN,USA,,,,,,,0,,,,
"PENDERGRASS MISSION FOODS",,,,Pendergrass,30567,GA,USA,,,,,,,0,,,,
"PENICK PRODUCE, MS",,,,Vardaman,38878,MS,USA,,,,,,,0,,,,
"PENN TERMINALS, INC",,,,Eddystone,19022,PA,USA,,,,,,,0,,,,
"PENN WAREHOUSE",,,,Philadelphia,19148,PA,USA,,,,,,,0,,,,
"PENNEX ALUMINUM",,,,Wellsville,17365,PA,USA,,,,,,,0,,,,
"PENNWOOD PLACE PA P&DC",,,,Warrendale,15086,PA,USA,,,,,,,0,,,,
"PENSKE (Louisville, KY)",,,,Louisville,40219,KY,USA,,,,,,,0,,,,
"PENSKE TRUCK WHITESBORO",,,,Whitesboro,13492,NY,USA,,,,,,,0,,,,
"PEOPLES CARTAGE",,,,Massillon,44646,OH,USA,,,,,,,0,,,,
"PEPPERIDGE FARM",,,,Willard,44890,OH,USA,,,,,,,0,,,,
PEPSI,,,,Munster,46321,IN,USA,,,,,,,0,,,,
"PEPSI (CHATTANOOGA)",,,,Chattanooga,37406,TN,USA,,,,,,,0,,,,
"PEPSI BEVERAGE","1301 DISTRIBUTION DRIVE,",,,Carlisle,17013,PA,USA,,,,,,,0,,,,
"PEPSI BOTTLING COMPANY",,,,Cheverly,20781,MD,USA,,,,,,,0,,,,
"PEPSI BOTTLING COMPANY MN",,,,Burnsville,,MN,USA,,,,,,,0,,,,
"PEPSI BOTTLING GROUP (Carlisle, PA)",,,,Carlisle,17013,PA,USA,,,,,,,0,,,,
"PEPSI COLA - PENNSAUKEN, NJ",,,,Pennsauken,08110,NJ,USA,,,,,,,0,,,,
"PEPSI COLA AUSTIN",,,,Austin,47102,IN,USA,,,,,,,0,,,,
"PEPSI HENDERSON, NC",,,,Henderson,27536,NC,USA,,,,,,,0,,,,
"PEPSI LOGISTICS, TULSA OK",,,,Tulsa,74107,OK,USA,,,,,,,0,,,,
"PEPSI-WILLIAMSPORT, MD",,,,Williamsport,21795,MD,USA,,,,,,,0,,,,
"PEPSICO - NASHVILLE",,,,Nashville,37204,TN,USA,,,,,,,0,,,,
PEPSICO-NAB-HQ,,,,Chicago,60609,IL,USA,,,,,,,0,,,,
"PEPSICO-NAB-HQ, IN",,,,Munster,46321,IN,USA,,,,,,,0,,,,
"PERDUCE, GA",,,,Gainesville,30504,GA,USA,,,,,,,0,,,,
PERDUE,,,,Monterey,38574,TN,USA,,,,,,,0,,,,
"PERDUE ACCOMAC VA",,,,Accomac,23301,VA,USA,,,,,,,0,,,,
"Perdue Cromwell Interplant",,,,Cromwell,42333,KY,USA,,,,,,,0,,,,
"PERDUE FARMS",,,,Dillon,,SC,USA,,,,,,,0,,,,
"PERDUE FARMS (PERRY)",,,,Perry,31069,GA,USA,,,,,,,0,,,,
"PERDUE ROCKINGHAM",,,,Rockingham,28379,NC,USA,,,,,,,0,,,,
"PERFORMANCE FOOD GROUP, TX",,,,Temple,76504,TX,USA,,,,,,,0,,,,
"PERFORMANCE FOOD SERVICE",,,,Elizabeth,07201,NJ,USA,,,,,,,0,,,,
"Performance Foodservice",,,,"New Windsor",21776,MD,USA,,,,,,,0,,,,
"PERFORMANCE FOODSERVICE (Suffolk, VA)",,,,Suffolk,23434,VA,USA,,,,,,,0,,,,
"PERFORMANCE PRODUCE, NC",,,,Florence,29506,NC,USA,,,,,,,0,,,,
"PERRY COOK PLANT INTERPLANT",,,,Perry,31069,GA,USA,,,,,,,0,,,,
"PET FOOD EXPERTS, INC.",,,,Cumberland,02864,RI,USA,,,,,,,0,,,,
"PETCO - CRANBURY REGIONAL D",,,,Cranbury,08512,NJ,USA,,,,,,,0,,,,
"PETCO 1838 - PA-WASHINGTON",,,,Washington,15301,PA,USA,,,,,,,0,,,,
"PETCO 1873 - WHEELING-WV",,,,Triadelphia,26059,WV,USA,,,,,,,0,,,,
"PETsMART, INC","570 INTERNATIONAL PARK ATLANTA DIST CTR DC38",,,Newnan,30265,GA,USA,,,,,,,0,,,,
"PEYTON SOUTHEAST - WHS",,,,Cleveland,37311,TN,USA,,,,,,,0,,,,
"PEYTON/GHC MERCHANDISE DIST",,,,Fountain,80817,CO,USA,,,,,,,0,,,,
"PFENINGER WAREHOUSE LLC (ALEXANDRIA)",,,,Alexandria,56308,MN,USA,,,,,,,0,,,,
"PFG (ELKTON, MD)",,,,Elkton,21921,MD,USA,,,,,,,0,,,,
"PFG BATESVILLE",,,,Batesville,38606,MS,USA,,,,,,,0,,,,
